player,quarter,top_speed,age,age_month,opponent_level,interval,playng_venue,position,score_dif,match,playing_time,season,sprints,zv1,zv2,zv3,zv4,zv5,dcel1,dcel2,dcel3,dcel4,acel1,acel2,acel3,acel4,fc1,fc2,fc3,fc4,fc5,trimp,tot_dist,lid,mid,mhid,hid,tot_ac,miac,mhiac,hiac,tot_dc,midc,mhidc,hidc
703092,2,23.9,27,27.0,3,9,2,2,-4.67,22.10.15_Flamengo,7.0,22_23,2.2857142857142856,64.28571428571429,71.42857142857143,38.57142857142857,19.428571428571427,0.0,10.857142857142858,12.857142857142858,4.142857142857143,1.0,9.285714285714286,13.285714285714286,4.571428571428571,0.0,0.14285714285714285,1.0,0.5714285714285714,0.7142857142857143,1.1428571428571428,86,201.14285714285714,135.71428571428572,38.57142857142857,58.0,19.428571428571427,27.142857142857142,13.285714285714286,17.857142857142858,4.571428571428571,28.857142857142858,12.857142857142858,18.0,5.142857142857143
708457,2,22.3,30,30.7,3,9,2,1,-4.67,22.10.15_Flamengo,7.2,22_23,0.8333333333333333,59.02777777777778,67.77777777777777,33.75,5.416666666666667,0.0,9.027777777777777,12.222222222222221,5.0,0.2777777777777778,9.722222222222221,13.194444444444445,4.027777777777778,0.0,0.9722222222222222,0.41666666666666663,0.6944444444444444,1.1111111111111112,0.0,60,172.77777777777777,126.80555555555556,33.75,39.166666666666664,5.416666666666667,26.944444444444443,13.194444444444445,17.22222222222222,4.027777777777778,26.52777777777778,12.222222222222221,17.5,5.277777777777778
709286,2,26.9,28,28.4,3,9,2,1,-4.67,22.10.15_Flamengo,4.9,22_23,3.265306122448979,75.3061224489796,88.77551020408163,39.59183673469388,27.346938775510203,7.142857142857142,11.428571428571427,16.53061224489796,3.061224489795918,2.6530612244897958,10.408163265306122,14.897959183673468,5.7142857142857135,0.2040816326530612,1.4285714285714284,1.2244897959183672,0.6122448979591836,1.0204081632653061,0.6122448979591836,63,246.53061224489795,164.0816326530612,39.59183673469388,74.08163265306122,34.48979591836734,31.224489795918366,14.897959183673468,20.816326530612244,5.918367346938775,33.6734693877551,16.53061224489796,22.24489795918367,5.7142857142857135
709202,2,25.6,20,20.8,3,9,2,1,-4.67,22.10.15_Flamengo,1.9,22_23,4.2105263157894735,66.31578947368422,79.47368421052632,30.0,22.63157894736842,2.6315789473684212,13.157894736842106,23.68421052631579,5.2631578947368425,0.5263157894736842,12.631578947368421,23.68421052631579,5.7894736842105265,0.0,3.1578947368421053,0.5263157894736842,0.5263157894736842,1.0526315789473684,0.0,18,214.21052631578948,145.78947368421052,30.0,55.26315789473684,25.263157894736842,42.10526315789474,23.68421052631579,29.47368421052632,5.7894736842105265,42.631578947368425,23.68421052631579,29.47368421052632,5.7894736842105265
708797,2,26.3,33,33.5,3,9,2,2,-4.67,22.10.15_Flamengo,5.9,22_23,2.711864406779661,63.72881355932203,75.08474576271186,35.932203389830505,12.372881355932202,4.576271186440677,8.983050847457626,12.54237288135593,5.2542372881355925,1.3559322033898304,7.288135593220338,12.54237288135593,5.2542372881355925,0.1694915254237288,1.1864406779661016,0.6779661016949152,0.5084745762711864,0.6779661016949152,0.6779661016949152,59,196.61016949152543,138.81355932203388,35.932203389830505,52.881355932203384,16.94915254237288,25.25423728813559,12.54237288135593,17.966101694915253,5.423728813559322,28.135593220338983,12.54237288135593,19.152542372881356,6.610169491525423
709288,2,24.6,32,32.8,3,9,2,1,-4.67,22.10.15_Flamengo,6.0,22_23,0.6666666666666666,43.5,35.666666666666664,9.0,7.166666666666667,0.3333333333333333,4.0,8.5,1.6666666666666667,0.5,6.0,7.5,1.6666666666666667,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,1.0,58,100.16666666666667,79.16666666666667,9.0,16.5,7.5,15.166666666666666,7.5,9.166666666666666,1.6666666666666667,14.666666666666666,8.5,10.666666666666666,2.1666666666666665
703456,2,25.8,32,32.1,3,9,2,3,-4.67,22.10.15_Flamengo,7.4,22_23,0.6756756756756757,57.97297297297297,78.37837837837837,25.81081081081081,7.027027027027026,0.8108108108108107,7.297297297297297,15.0,3.7837837837837838,0.8108108108108107,7.702702702702703,15.0,3.513513513513513,0.0,0.27027027027027023,0.9459459459459459,0.5405405405405405,1.081081081081081,0.4054054054054054,76,176.2162162162162,136.35135135135135,25.81081081081081,33.648648648648646,7.837837837837838,26.216216216216214,15.0,18.513513513513512,3.513513513513513,26.89189189189189,15.0,19.594594594594593,4.594594594594595
685024,2,26.2,27,27.0,3,9,2,3,-4.67,22.10.15_Flamengo,7.4,22_23,0.8108108108108107,63.108108108108105,66.89189189189189,14.324324324324323,6.081081081081081,3.243243243243243,9.054054054054054,14.189189189189188,2.972972972972973,0.6756756756756757,8.243243243243242,13.918918918918918,4.0540540540540535,0.0,0.5405405405405405,0.4054054054054054,0.6756756756756757,1.081081081081081,0.13513513513513511,64,159.86486486486487,130.0,14.324324324324323,23.64864864864865,9.324324324324325,26.216216216216214,13.918918918918918,17.972972972972972,4.0540540540540535,26.89189189189189,14.189189189189188,17.83783783783784,3.6486486486486487
692169,3,15.9,30,30.6,3,9,2,3,-6.82,22.10.15_Flamengo,3.7,22_23,0.0,53.78378378378378,73.78378378378378,18.37837837837838,0.0,0.0,10.27027027027027,17.027027027027025,2.162162162162162,0.27027027027027023,9.72972972972973,15.675675675675675,2.972972972972973,0.0,0.27027027027027023,0.5405405405405405,0.5405405405405405,0.8108108108108107,0.0,27,154.32432432432432,127.56756756756756,18.37837837837838,18.37837837837838,0.0,28.378378378378375,15.675675675675675,18.64864864864865,2.972972972972973,29.72972972972973,17.027027027027025,19.45945945945946,2.4324324324324325
703092,3,27.0,27,27.0,3,9,2,2,-6.82,22.10.15_Flamengo,3.1,22_23,2.903225806451613,60.32258064516129,80.96774193548387,33.87096774193548,17.741935483870968,11.935483870967742,11.935483870967742,12.580645161290322,4.516129032258064,1.9354838709677418,10.32258064516129,14.838709677419354,3.8709677419354835,0.0,4.516129032258064,0.9677419354838709,0.6451612903225806,0.6451612903225806,1.2903225806451613,51,213.54838709677418,141.29032258064515,33.87096774193548,63.54838709677419,29.677419354838708,29.032258064516128,14.838709677419354,18.70967741935484,3.8709677419354835,30.96774193548387,12.580645161290322,19.032258064516128,6.451612903225806
708457,3,19.8,30,30.7,3,9,2,1,-6.82,22.10.15_Flamengo,3.8,22_23,0.5263157894736842,52.89473684210527,56.8421052631579,14.473684210526317,1.842105263157895,0.0,9.473684210526317,13.68421052631579,2.368421052631579,0.0,9.736842105263158,12.105263157894738,2.1052631578947367,0.0,0.7894736842105263,0.5263157894736842,1.0526315789473684,0.2631578947368421,0.0,22,135.0,109.73684210526316,14.473684210526317,16.315789473684212,1.842105263157895,23.947368421052634,12.105263157894738,14.210526315789474,2.1052631578947367,25.526315789473685,13.68421052631579,16.05263157894737,2.368421052631579
709286,3,26.7,28,28.4,3,9,2,1,-6.82,22.10.15_Flamengo,10.0,22_23,3.0,66.4,58.0,41.2,17.1,8.9,6.5,14.3,3.9,2.1,5.2,11.8,6.3,0.2,0.2,0.4,0.6,0.7,0.5,79,198.5,124.4,41.2,67.2,26.0,23.5,11.8,18.3,6.5,26.8,14.3,20.3,6.0
708797,3,23.2,33,33.5,3,9,2,2,-6.82,22.10.15_Flamengo,7.1,22_23,2.1126760563380285,51.54929577464789,62.25352112676057,40.563380281690144,11.971830985915494,0.0,6.056338028169014,13.098591549295776,3.943661971830986,1.8309859154929577,7.746478873239437,13.943661971830986,4.507042253521127,0.0,0.9859154929577465,0.28169014084507044,0.28169014084507044,0.8450704225352114,0.7042253521126761,69,172.81690140845072,113.80281690140846,40.563380281690144,52.53521126760564,11.971830985915494,26.19718309859155,13.943661971830986,18.450704225352112,4.507042253521127,24.929577464788732,13.098591549295776,18.87323943661972,5.774647887323944
709288,3,21.7,32,32.8,3,9,2,1,-6.82,22.10.15_Flamengo,10.0,22_23,0.9,51.5,54.6,22.5,4.0,0.0,6.5,13.1,3.6,0.6,7.5,11.9,4.0,0.0,0.3,0.4,0.4,0.4,0.4,58,139.6,106.1,22.5,26.5,4.0,23.4,11.9,15.9,4.0,23.8,13.1,17.3,4.2
703456,3,26.9,32,32.1,3,9,2,3,-6.82,22.10.15_Flamengo,6.2,22_23,1.7741935483870968,59.03225806451613,66.12903225806451,28.064516129032256,9.35483870967742,5.32258064516129,8.709677419354838,18.548387096774192,4.516129032258064,0.3225806451612903,8.064516129032258,17.903225806451612,4.354838709677419,0.16129032258064516,0.9677419354838709,0.8064516129032258,0.48387096774193544,1.4516129032258065,0.16129032258064516,67,177.09677419354838,125.16129032258064,28.064516129032256,42.74193548387097,14.67741935483871,30.483870967741936,17.903225806451612,22.419354838709676,4.516129032258064,32.096774193548384,18.548387096774192,23.387096774193548,4.838709677419355
685024,3,26.3,27,27.0,3,9,2,3,-6.82,22.10.15_Flamengo,6.2,22_23,1.6129032258064515,55.64516129032258,54.354838709677416,20.32258064516129,9.838709677419354,6.290322580645161,7.258064516129032,11.451612903225806,3.7096774193548385,1.7741935483870968,8.709677419354838,11.129032258064516,4.193548387096774,0.16129032258064516,1.2903225806451613,0.48387096774193544,0.6451612903225806,1.2903225806451613,0.16129032258064516,61,152.25806451612902,110.0,20.32258064516129,36.45161290322581,16.129032258064516,24.193548387096772,11.129032258064516,15.483870967741934,4.354838709677419,24.193548387096772,11.451612903225806,16.93548387096774,5.483870967741935
692169,4,21.5,30,30.6,3,9,2,3,-9.26,22.10.15_Flamengo,2.6,22_23,0.7692307692307692,53.07692307692307,61.92307692307692,21.153846153846153,4.230769230769231,0.0,10.0,16.538461538461537,2.3076923076923075,0.3846153846153846,12.307692307692307,16.153846153846153,3.0769230769230766,0.0,0.3846153846153846,0.0,0.0,0.7692307692307692,0.3846153846153846,16,150.76923076923077,115.0,21.153846153846153,25.384615384615383,4.230769230769231,31.538461538461537,16.153846153846153,19.23076923076923,3.0769230769230766,29.23076923076923,16.538461538461537,19.23076923076923,2.692307692307692
